Country,year,generation,media_consumption_men,media_consumption_women,religious_activity_men,religious_activity_women,financial_vulnerability_men,financial_vulnerability_women,mental_stress_men,mental_stress_women,loneliness_men,loneliness_women,education_men,education_women
Portugal,2010,2,1.3103206399229226,5.241735086871967,5.229370585894024,2.8533764180712913,2.4644823467901014,3.126744439735357,1.956531215249613,5.921345376777377,5.060947841600544,5.252315142702917,1.901335263219337,2.527334593465389
Portugal,2010,3,5.24376933052007,5.119315959133633,3.133028016827057,5.208964453694494,4.822979439695094,2.4516132916353675,2.520651252332007,3.913162999642169,5.710544717922646,5.190666580614771,4.018530008304348,3.56652510467527
Portugal,2010,4,3.029347364678366,3.809954550572575,4.7484922005838435,5.160261381595203,1.898759457998723,3.5792089151917055,2.55951932925836,4.076206788827226,1.8991569989791894,2.447258447598248,3.0911749274609055,3.9955866867856273
Portugal,2012,1,2.086688587465578,1.9254767379255022,3.8891451706858033,5.52004196630837,2.4562384511606483,5.639583939215176,2.8346777983791664,5.779787749697642,4.6880725543346635,4.7122385561940545,1.7295820202924816,1.0853768659722156
Portugal,2012,2,3.186188085578543,4.00368616943168,2.9493847934361668,4.445167693929768,2.995474208788796,3.100617952923585,1.210137780743982,1.6648378397971801,1.0601121499687811,4.11565152148561,2.9216048569722997,4.577310871348233
Portugal,2012,3,3.3247249375699983,3.9237138677011747,3.9304711436293323,3.2986237722597886,1.355313419798876,2.8734765451784314,4.905956567111268,5.9192412319331815,2.6941019003137003,4.57454415604186,5.105263028685412,5.076177941245605
Portugal,2012,4,2.9685279826950435,4.28165163530735,5.150661037944573,2.4394192889437636,2.141478971198242,1.1694698120229177,2.7719043290673677,5.217285149994172,3.218557858159917,1.4014251781931923,1.2214488496090201,5.501704535635934
Portugal,2014,1,2.0077788375188548,1.3792870233516545,3.2098801691123744,4.101867531627067,4.920810537034004,3.4178781893226766,1.2811194070541712,5.728346062532631,5.805634979216897,5.525474911940277,4.915351510300277,5.20509413609527
Portugal,2014,2,5.140610689684061,5.03803169672552,3.1337415156528823,1.7958196812767013,3.0851182500621634,5.098696299231546,1.814346955436665,4.987594954033404,3.930090023264607,2.31636198823242,5.44932234122271,3.348961391572484
Portugal,2014,3,2.2795809916220273,4.511333266885505,2.9983920759063967,2.370075453071503,3.472021182573867,3.722351436894602,3.681340465792191,5.657558647771335,4.376303801613647,1.6866750020182788,1.405662347778255,3.1641034429875132
Portugal,2014,4,5.3204172769485485,2.4545571753382993,2.5032065987192023,2.2795169965613145,1.8944053678967672,5.320694401665338,2.114012053636529,3.111251492956775,5.762550643746347,4.590489835469365,5.945517766579773,1.973723217919329
Portugal,2016,1,3.343055167992115,4.931044789224444,5.705046093182007,5.156295342954309,4.176019004844544,5.620940840335815,2.9246033318848386,3.2765355670783354,3.033133950946974,4.941821349702012,2.933970420892189,1.0898984821663917
Portugal,2016,2,4.021033551157102,2.3703355080232313,1.7475177096560555,3.599838124801754,4.042931993434858,3.7112806626347274,4.354647139724511,5.636371810542263,4.247938753381469,4.197525926207145,1.26478959268474,3.351118810437301
Portugal,2016,3,4.776918154671288,3.3442095665638143,4.077498213689129,3.2133671118792755,4.7906919787578754,3.122578444245681,4.268647892328447,2.974092531294689,4.665070602794469,2.7905578556897908,2.564566682514349,3.745766758558616
Portugal,2016,4,5.416514735336257,5.71152918181946,5.138539389482178,5.266989500256987,5.232409412855305,1.8966701894532338,4.7188163468658315,1.9459020912556846,3.9300292016799983,3.340563094782158,3.631180574800644,2.677754329326424
Portugal,2018,1,5.035095784376482,4.5409129834680115,3.2236694017281105,5.022024008347766,3.1186752852897044,5.407086923267842,5.131243917525235,1.5277305525101075,5.341454218139892,2.189720466719055,5.435269864395517,5.327855741042924
Portugal,2018,2,2.0407607998658976,1.4034258206377301,4.336602580169987,5.191326848383792,1.2795056469491997,1.3909677680259818,5.74560424465708,3.322598085163194,4.456271486414568,3.470047232975929,5.921952221221986,3.8243662033925085
Portugal,2018,3,1.597045770026208,1.537276501946131,1.5545325641759664,1.8501953142784533,1.5733819346926226,3.153850619839856,1.9796673390893478,2.10608564677778,1.6803496262919788,4.172234780583752,2.9941311276209124,3.4337431584882308
Portugal,2018,4,1.2727000807532247,2.925053748143997,3.4569399868060833,2.070279411076686,5.405788777156237,1.1618859833355648,3.668415770131594,5.275978575960873,4.41213714034558,1.5003584340326297,4.155789520395943,3.2229048982775046
Portugal,2020,1,3.4828138060870053,3.6915820641691313,2.9854425513742022,4.261416894756098,5.336201505886926,5.187566199231438,5.2451491158361945,4.846751981325358,2.256696610189275,2.264568514728138,5.399748093576746,3.4311673083789533
Portugal,2020,2,3.388094854447189,5.675370722536243,3.48978424486535,1.5860096319242878,1.2229464162993173,1.8718418632545557,2.620757234626131,3.052425947157981,2.2060371423135514,1.8535506305125566,3.4122475388052105,4.7180523851547935
Portugal,2020,3,5.105019433645821,3.5385375771803993,3.2026619930541873,4.325831854424155,3.1752355396980505,3.3282417414353995,4.564760547136853,5.631200406457559,1.5247863778907904,5.499003358975045,5.2573639218733295,4.0955032749971965
Portugal,2020,4,4.741875433281686,1.635815623200447,4.67573969712644,3.2280052201819585,4.429869867007547,5.653100982509403,3.88633193325512,2.3390685411076904,4.2610013234168616,5.5364402444556,4.705857803278699,5.3353745348735515
Sweden,2002,1,2.7256684866418888,4.535164224587271,2.036871505166376,2.3889806717457507,2.2367150975255523,4.843723643375052,1.969073067513524,3.421838581195985,2.4965678006863374,2.8798952052586007,1.195558399595459,2.9251605126651103
Sweden,2002,2,4.678602218625692,4.64656700435825,1.8283630532123656,3.804408743776957,2.3247507859817897,1.6942371384998502,4.6635170742277126,5.345275493468407,3.9931928660726603,3.0930299187337873,1.6035776382542566,1.2210861786307385
Sweden,2002,3,2.231018602757234,1.790182097086496,4.7005811593827005,1.74880673780339,1.1730208657137715,4.5115980923249985,3.749418027779337,2.0368069637459865,3.429231145075126,4.139480185932511,3.060735918219253,1.3329818085137806
Sweden,2002,4,5.115121883054811,5.591695471951484,4.3921395663217675,1.3812310331925872,4.730324293498244,5.026809972260995,2.495487739023076,4.641283773301357,1.9265144237348988,1.4478469257807,1.9504729393122333,1.225946162161707
Sweden,2004,1,1.2560373680373493,4.629557033480259,3.4424214248573253,4.622149451889893,3.4115033441619538,1.3353627759772846,5.80211149820534,5.819106502919557,3.378839678533483,1.4980604479978088,2.41076082777794,5.343793169658504
Sweden,2004,2,3.2180039884540337,3.2151640434502062,1.7369501788085162,4.439463924309005,1.7300759392734826,3.0541637035009406,2.5943091770508557,5.682204391934034,2.7738404767524916,3.4429469257309893,5.2747410212379515,1.8616936699566036
Sweden,2004,3,3.7022692859052686,4.0576183890248405,5.010070544227585,3.5461349072350368,4.142619929074268,1.028784144768285,5.316800504178859,1.545569591831329,1.3853319836978855,2.500955215700172,3.5238638139071132,2.0641234193056825
Sweden,2004,4,2.1369306307901463,2.7805023801021216,2.8872793880110548,5.33139426900325,2.440029830038192,5.423881021310698,5.195976328708388,1.8874770044656866,1.2711341286485547,5.2368526167193,3.865874537183098,4.756373941656717
Sweden,2006,1,2.0165117090132085,2.2681902166803485,2.410619953343344,5.12905051544483,4.716509706740204,4.117291915264902,4.301656164291748,3.266484566249983,3.3392153395836095,4.696693491657719,5.467620781147992,3.3768977650399656
Sweden,2006,2,1.3903628599413818,3.882715247786733,2.4568892714222215,4.549611834902536,4.035212886909796,1.4674261026134,4.1098688730305835,5.493040121907087,2.7778425932157322,5.391965660384415,5.844208666916473,1.7093946475141655
Sweden,2006,3,5.185692612944742,4.129822923805955,1.7605467630380711,2.0908460885645956,5.5029864621065245,3.7306891312962858,1.2278322204010013,1.1669646643904557,2.6610432623334113,3.3666132165406646,1.5975574728302828,3.4952144273664025
Sweden,2006,4,3.7100623887213438,3.9698958139473617,2.8886045476717728,2.6172654944120115,5.185031302709562,1.3443982297678283,3.1346970253883364,2.0007552505540556,5.241795317951545,2.1479702965603567,1.4558624381446954,3.5847150476288014
Sweden,2008,1,5.627366464039507,4.023980429121368,1.2598520805074478,1.8688630580340717,4.125123853843159,2.91044594936971,1.045934207675986,4.416936843595822,2.104960199756906,2.4093951622902585,4.641092826691077,5.581490888570325
Sweden,2008,2,4.661430935026761,2.809902239238458,5.679948320373679,4.374016521897945,3.311361054865576,4.609834973415142,1.1720143195571677,1.1052029949240596,3.994621773682569,2.268530535578054,1.7753742406300632,5.186001166059344
Sweden,2008,3,1.9766127777747502,3.494351017121409,2.633618022246166,1.9430000048668803,4.306074696369286,4.113984566876978,4.417576859078164,4.3639097405386185,5.065923345931597,3.5638912961603713,1.6395072063355567,2.4164370205703154
Sweden,2008,4,5.143936236574036,5.19419236495783,5.450129651327238,3.713326028772948,1.6882723462523233,5.413103468646311,2.074843440590071,1.4547868892176963,1.4655587841536015,4.278097969569836,1.2910563696850494,3.030837460048586
Sweden,2010,1,2.81052610410714,4.598348505388284,4.57772602610869,1.3257505899533188,4.010075337849643,3.1525805160417883,3.6903221551579395,3.307566465795075,1.0926471882303945,2.6973988094048074,5.132246426105946,5.154049618730781
Sweden,2010,2,1.7903874317481372,4.0009379891728685,1.3754660645980716,2.5600873488248723,5.740406689339506,3.5496398365696247,3.8103850755835125,5.459894761048588,5.348075333453964,1.6918349517977884,2.365109752267756,2.2348742057079964
Sweden,2010,3,3.638554563690594,4.761749350739189,1.9781225263942015,3.3361564398275423,2.1179853610945,4.6834419024561695,3.4213643878806517,3.1728804890967606,5.4331231474988595,3.0870429815834344,3.778502711393764,5.263077810737052
Sweden,2010,4,3.4789997719772394,4.499085525862993,4.222238368965266,2.5842262480828593,4.267866766624523,4.240295897354214,5.09266784886391,4.020598240362781,3.1959136563767707,4.654210515497567,3.7150219338094552,3.1629454774390187
Sweden,2012,1,5.211088720929903,2.2824103778537443,5.646936708196108,2.064016014798483,2.224895454334421,5.346652300251992,2.3758055861957343,1.3219191374035613,2.7597517762629153,3.61575831811822,5.896338410497375,4.343015738578542
Sweden,2012,2,1.6210822896552268,2.2319930141304467,5.1870493736227345,1.6840534374334346,4.141113703093192,5.3295577166037225,5.164365855035809,5.077004364830765,4.073054324587863,3.777228453513744,3.4442307241006165,4.732505068534859
Sweden,2012,3,4.627436726092711,2.466355091245638,5.493901528848383,2.3772107291363547,1.2829474066098627,2.14510838357082,5.813305680608329,4.416772626777217,3.5168677852641066,1.2763430551304644,4.765137656457423,2.596254556743479
Sweden,2012,4,2.2430384175700926,3.443302989649427,2.214841083928987,2.526660727724922,3.034087850110012,3.214999010429711,1.5377920927989868,3.632953986134769,1.538501700928176,3.555263779236562,1.302030473741558,2.9171006397666313
Sweden,2014,1,1.79010595728126,2.7863844682093806,2.324396044743283,1.9368247154852596,5.707945767921268,2.256268817168971,5.099822851665168,1.065497939337615,5.567721592226765,2.0728960183242,2.719472630424457,1.2328419951424723
Sweden,2014,2,1.4405444350488765,3.07465106987946,1.9309878146897543,5.867455096907965,5.622594397970756,2.074405303413191,2.8926638455136944,5.641178829818267,3.856648825046399,1.9186751709076328,2.9590449959192657,3.9287689341396437
Sweden,2014,3,4.898519377579018,1.6031038767646892,1.3052854920529484,2.452381017527422,2.5778002917180975,1.696440136073221,3.160325087909091,2.185302129733569,2.6086905846709056,4.230530482913112,5.1709020164703405,2.4703548706858287
Sweden,2014,4,5.046034119700853,2.7998331514723303,3.5385290336012862,3.4993997337533314,4.517236749951219,1.1766275998768871,5.315056475884677,5.909015831911712,1.16206425547548,3.1810049380705125,3.402720301457808,1.509715133350582
Sweden,2016,1,2.034411274377632,1.3939273728012564,5.48750750603474,1.305616128041894,3.10127634737518,2.330696700483384,3.8896764256452787,4.146442902509118,5.065102022744035,2.580072988898314,2.366342019315522,4.875038119911874
Sweden,2016,2,5.442773586154309,3.0752098389188784,4.1665274487294885,3.842112793934567,5.231006739742774,5.290179079996994,1.375265871784614,1.6551709608575174,4.212726000103926,1.7293423407952584,2.30018306923895,4.7734283265725495
Sweden,2016,3,2.5552499936896234,5.488287104846851,4.834306510884567,4.844481510537562,5.219881934889068,2.6981873588364227,5.005798646122855,2.0447537166554133,4.795554228940021,5.303477350756351,5.365752540497055,2.7314740112874514
Sweden,2016,4,2.13962668283755,4.615330523349625,5.675256856974871,1.3776223297255545,1.9644249258072213,2.635244683087109,1.2328921117237623,5.298166858014111,5.182969589993632,1.3062288903712318,3.1616890725425693,1.9213667848869411
Sweden,2018,1,1.2208233831090196,1.4692943200649933,5.412194439914932,2.2359830337453976,5.003534013015138,5.4772755702585165,5.375062653531167,5.079510469255323,5.765275448638197,1.460303127196656,4.490702085889994,4.295308628954758
Sweden,2018,2,4.188965966907268,2.667018406323102,3.995383545566132,2.158385386571841,4.653377954896736,4.6598615161129295,1.9608370548604965,1.845535268409788,1.9913875935806533,2.1751297949215114,3.6589880601594102,1.3659165542511862
Sweden,2018,3,5.036460091807999,2.4816393443306612,4.7084683632298,3.9945692506988033,1.737545845576943,4.196485729865646,4.841375958789827,1.4833583725025963,5.020834814875512,2.772050114670724,4.636716143256669,2.334456689750688
Sweden,2018,4,5.0894979167451275,4.726684030510514,2.0618053835436223,1.2792073304665819,1.3605789768934389,4.980133342682409,1.2499249012207239,4.909318327621556,1.6707768960279874,3.2137787799850615,4.016485643346595,4.611383659240293
Sweden,2020,1,4.424832747065905,5.257863970970975,5.683470881917641,1.4638438067391262,3.3669645543272892,4.935287799372173,5.291944200911248,2.737164170011635,1.160649220945455,4.758424822588276,5.628330885053824,3.429382244226667
Sweden,2020,2,5.009855039359049,2.2363792163220477,3.1847164874331115,5.103889550679379,4.836594654232139,2.142213502970918,4.8912122812779,3.265554828840295,2.423318913356749,2.5111321284535766,4.760031859987913,5.554928881189527
Sweden,2020,3,5.217104806528354,2.765662042685557,2.0870875584522417,1.2515620609488651,2.628237672447755,1.4385666014557574,1.0449444529372085,3.7702310391326366,2.118316790603579,3.2254307112991913,1.749801749877363,1.293036495619256
Sweden,2020,4,5.455751893954818,4.234156406716502,4.271429148823458,1.9744854702640138,4.196145545635285,2.413701160951481,4.148923950554771,4.172935713167656,2.191176849350909,5.4271453598386294,3.063475025951938,4.926641820574822
Denmark,2002,1,3.609531316483385,2.9318167781999485,3.2370712928031615,2.507370972016689,1.6987920508858485,2.2869877837260333,4.457093597033403,5.244588700467793,1.320975591447787,4.455983329539119,5.91231322547044,1.601789821459056
Denmark,2002,2,5.795080787244707,1.6002087027178575,2.5572925428194,3.1729338205433777,3.887626139839715,3.7284346535532578,2.6177708076689723,3.766954129850821,5.6017404010468645,3.968014158355661,3.3101729346223276,5.511374598391695
Denmark,2002,3,3.7457830868577346,3.3706134193507418,3.268216646822434,5.41734985843558,1.2705704482949063,3.9966059371523253,1.7424063262124123,3.77798084831388,5.730158901301794,1.4345264576081869,5.45712322556493,4.500016173444914
Denmark,2002,4,3.468362605110525,5.016044094653824,3.0222695338453147,5.864465963814464,3.0628090559807264,1.1084388285218725,4.087176126629892,3.459216716049183,3.461236744701271,2.6901880262130273,2.1759093913413423,2.1466080354345625
Denmark,2004,1,1.2728683953235072,5.366676766667708,5.819859125943273,1.4531583254407254,2.8753986441932975,2.4579393468824247,2.392932238015087,3.702089907654777,1.6598039810938257,2.3646537800342884,3.2739297257133075,4.1316855750416925
Denmark,2004,2,2.6590246586478647,5.540811719307038,1.3982214953028673,4.11630179201715,2.976587822182223,4.939859906855545,5.649699351940614,2.2705146195308386,2.201193555726647,5.260029227993073,3.2709887443264978,1.119132560096089
Denmark,2004,3,4.509225512153068,3.343450484984842,5.809205934204067,3.6268070744554493,3.707070876810638,3.8674425539547355,1.2639170686852201,2.04650643271645,1.0659624940454995,5.508009197154003,1.143582942871636,1.2316955546308237
Denmark,2004,4,1.5154988757054109,2.4888140080516123,2.713367740452622,5.8680282056252,4.951736712037605,2.3978774727835654,4.2225340319747,5.406822398898299,4.415438247660746,5.328132643113358,2.514232745883996,2.9631733078279314
Denmark,2006,1,4.556045687060752,2.4504553977095833,3.902174654388643,3.2242082856149645,1.5221077872738904,4.580965605619337,3.0252982365310372,2.0149968532952416,5.227907359555657,5.172490934107504,2.2641661402197926,3.0706167040247845
Denmark,2006,2,1.4361163066539286,2.1203283538547284,4.126594474201113,2.792945605459305,3.1807310777338955,4.369559611505049,2.998766034313169,1.2893645489984742,2.9809657767376434,3.1553902679291292,4.620945624436444,1.9095503130308715
Denmark,2006,3,3.1719900163239156,1.507868490319602,5.038021191677354,5.496594600116791,3.3188533267877496,3.9972502147119062,1.0574850544703556,1.4384159009206507,4.513698126831027,3.2790989475843135,2.279616490906846,4.854925112431092
Denmark,2006,4,5.571505392547393,1.5260419160351313,3.7058817818650382,1.8257344351897695,5.6003561580411825,5.624833307681029,1.1753223681537408,4.319634077959892,2.019323723375666,2.928817572091689,1.6306686000502735,3.6844204584181504
Denmark,2008,1,5.520005807117032,3.9891511209970103,1.5234256855156207,1.5403651701036298,5.583669365083795,4.466733745109378,4.003897150462332,4.4026711645232135,5.7258027565353755,3.228349907017353,1.6462089460174463,1.5238349206251645
Denmark,2008,2,1.429118296642085,3.5986487190246317,2.87776106617956,1.7725666010799412,3.092856415435429,2.530682788989542,2.279570633021619,1.1383423687455831,2.7624532716596515,4.4438314095477285,3.6052690305790622,3.5715080894010587
Denmark,2008,3,1.858784049154715,3.5518010293302904,1.2011478971176957,5.861294827474496,4.21349621946485,1.7071191528236642,4.461521834858502,1.3711103956547266,3.24276631092214,5.2717782140660105,4.254004143619303,5.030402483901114
Denmark,2008,4,4.318224274314612,4.0863395936815055,1.0371965965315253,4.885608771661061,5.825380559448052,5.267662575459026,3.4493956227953664,5.401654714593691,5.458379934020264,4.588800809290876,2.711364558611444,3.068176135293462
Denmark,2010,1,4.748104752403934,4.417911453601079,4.556998262926326,3.25969126840445,3.2017029837045996,2.8071635877386445,3.8047701729468097,4.9141445720455295,1.3592014951689881,3.1894454574669786,5.28355442137052,4.286501530020665
Denmark,2010,2,2.289431587846063,1.4844650681217726,5.0828792007083585,1.5438250141298469,4.591916212382581,2.1004606733501876,5.319951552937174,1.8035452904978635,1.1348978479188503,1.3629303904010752,4.161701327009476,2.406226560611309
Denmark,2010,3,4.977770332003629,4.677680968009474,5.385576691194704,4.62329592566673,2.2040907849587175,3.0463608754773217,5.835160707344303,2.8742405815060357,3.7023540076391326,3.3301867457834273,5.128027212260396,2.244412954646842
Denmark,2010,4,2.37224402497431,1.9282571146559735,1.043301089453271,2.2048690108849027,4.5253118738205504,1.2076257682405833,2.7732242933534916,3.3032258857190833,1.3578827845416064,3.0939963338669476,5.254641132487214,2.3397879904614034
Denmark,2012,1,4.020820566773682,4.032071982035816,2.999267367953161,4.108968216886235,2.152884081392413,3.8204101722142263,3.3463913005817774,4.4018645166502575,1.509656327693646,2.130319218242745,5.439919676245621,1.5212639967375212
Denmark,2012,2,3.502272087951077,1.9214475221689042,1.6842788196791298,4.879861534715943,5.822044598979973,3.4639148161545594,1.7953780940741069,5.403458624020025,2.9176435489967627,5.285427609349123,5.232455255005906,4.2824594007102785
Denmark,2012,3,1.9760156127534105,3.5058210908986225,4.360237226312552,2.531213315359717,2.7083961297460695,4.385683996415139,5.477364821649385,2.0033401720749726,2.1527580075682264,2.999915568452563,1.901453739918186,5.635291311446845
Denmark,2012,4,3.4056481375007426,2.673385581832049,1.0536252122252505,5.7583824278810525,3.085358346071442,2.697607485313276,5.320040116013664,2.3795958183450923,1.270814108904903,2.646744996590931,1.2506474142305866,3.5050502888207444
Denmark,2014,1,2.6819299332842075,2.6828324212644294,4.788378741054781,1.9544237113154597,5.480070405790538,5.25447847561354,1.5304805073454235,5.084612689353897,2.104083463968002,3.6532202176114428,2.9994636171162905,5.2816088702066
Denmark,2014,2,5.4096664910165275,4.669356856487894,2.6719828672083246,2.856159432476267,2.370099939931325,5.6063261084129605,2.933010038108354,2.3357660139520933,4.592051728819166,3.1697896018924787,5.481429873718712,3.892881578981672
Denmark,2014,3,5.430572092626031,1.8332283800343587,2.166660451893356,5.787126896646811,1.6908841901493386,2.943924234948769,3.7887691261312884,3.0404744798793173,1.0927908416985437,2.832096185153097,5.511098823135755,1.5995102336859586
Denmark,2014,4,4.972299543480981,4.71894652968674,4.113364502109582,5.926261618924367,1.1965841113699898,5.572505991617613,4.871813519577069,3.670160483760876,3.690541056589659,3.9658080391934742,3.492336498597726,4.9069103428753
Denmark,2016,1,5.626970658686596,3.338555148496894,4.425194896343244,2.9786534420001143,4.499804659343282,2.465150418296962,2.6521535355173986,4.091373870472667,5.885429096605184,1.6513758376563892,3.8571433025367057,5.252410310081845
Denmark,2016,2,4.054497625615847,1.4379591715531852,3.259529494513442,1.7194571376106267,2.5190966082702984,3.6212504451647254,5.053484201960537,2.6500689900622905,1.6215302780197738,5.001619988014912,3.733279476222551,4.784665831632113
Denmark,2016,3,3.0891974217981604,2.2356245353490865,3.2446198560131436,3.127604819691941,1.4571131160441961,4.810362926420885,1.6675917469168995,5.0902702355320955,4.300191795585162,2.1411494295081366,4.06326479088542,4.582030576118018
Denmark,2016,4,4.257246897101517,4.038331692765193,4.454658163799602,4.638428469977586,4.110209674591016,4.708638056317783,3.1280522852592805,5.879651857267547,5.691998043381912,1.3509710144446596,5.138289304850209,2.7156144987997117
Denmark,2018,1,2.978595763874509,1.4261734862283533,2.956089790238023,4.479971202590148,1.8845819906009749,2.6564965375911713,5.349453001548707,5.587684568558647,5.50857632980809,2.9167721662516994,4.490046680404051,2.533487707271073
Denmark,2018,2,4.007190311534661,2.2484235724206423,4.6513530937157865,2.114104178135155,3.007268102476823,2.7750638929710187,3.925313310381709,4.195201017237934,3.2734260003472144,4.133117109261816,1.8044361354101515,1.8323027516029669
Denmark,2018,3,5.756363257333718,5.100951510666784,3.146593785053295,2.5891067314580622,4.72938064762264,2.138435233153409,1.1951072630593014,4.45534073278567,3.6573750734245047,1.8501087848342777,2.405637366896792,3.844559945100359
Denmark,2018,4,5.5584196098625105,4.985218323707852,3.2840527967873596,1.5091940834814963,3.1071864203945534,1.2837530946782045,1.8717100691872708,2.447562028628915,2.0756586882899173,3.517760099905304,4.7812150870335195,2.4185176665161703
Denmark,2020,1,4.779674162052433,2.913776953867787,4.494761524265094,2.810286759186336,4.365015298012886,4.785800204948842,2.299877118808993,1.6155425535694188,3.2409536712623606,3.5935179736699134,3.8821999222969583,1.8399067660447204
Denmark,2020,2,2.844969034866441,2.7907601807528115,1.4973911058314102,4.020891615256522,1.8950291014175034,3.7489393534087996,1.1142291615091267,4.9606360857291225,4.787032681121843,2.7335040141316895,5.032765435200366,4.460161500414456
Denmark,2020,3,4.35736445804507,1.264527864346348,1.7506318170157376,1.3245388955039392,4.450914918035115,3.0948887069308504,5.372295336045922,3.4924559311516417,4.7662287373009935,3.596843083799748,4.77670169621601,3.296304839276295
Denmark,2020,4,1.7925505109661057,3.6699026850204284,3.188879854761787,1.4318826576030474,5.2260638766533125,3.3659453170883844,5.140838619116007,2.4499879579803805,1.7741802011232184,1.2761712440805213,3.489617792891958,4.126864263318854
Norway,2002,1,4.085731424656135,2.2339104231920626,1.454930910396157,3.5522142224627213,2.112865764329878,2.2005448352245507,4.172049286132577,3.241895459351314,1.5757595340591861,3.9172899082073482,2.759667167946758,3.9777969141314373
Norway,2002,2,5.568987700294638,1.8310429297516615,4.344790406570623,3.5879020422964665,5.2996539970566054,5.337127719924229,5.041860000448243,2.462983470394051,3.180927476649858,5.474765094630095,4.179638778329206,2.6917496466412962
Norway,2002,3,3.359988565966715,1.9305586850802487,5.53693700027689,2.7593403363191875,5.6231071072303624,2.468138347078373,2.303685558815057,5.296412001853433,3.950023247619564,2.840689135369713,4.289731289564922,3.066271954489524
Norway,2002,4,5.307993687766571,5.763855824130351,1.9357277265080013,1.9156514783862275,5.367823714121271,1.6853250513888214,3.0397927613660727,2.4103752249308554,5.304733877454982,4.084978821445528,1.423414497235556,4.493038225732011
Norway,2004,1,5.22704953712368,3.0623752082135622,5.2615633582661925,1.4683901210953505,2.342229850106741,4.987269943976466,5.667582209889078,3.2005654664791168,3.5954026932220122,3.4234449353499494,2.977815809293813,5.296001986644986
Norway,2004,2,5.093068809270755,5.111387689148957,1.58014943914137,1.892666090778242,2.4671216148634567,5.4356072333038306,2.3629787696259683,2.0455674830572383,1.9507550832000957,4.081057997285903,5.422199688412719,3.3230646935163577
Norway,2004,3,4.799691467615619,1.8515371538528211,4.027680377417695,4.684565833797175,1.9298855377743225,4.5694448741561455,3.9569067556085957,4.321979992024871,3.7751791462142856,5.136577687696973,5.349023841678763,1.2575604102416769
Norway,2004,4,3.650380931999024,5.311882127223514,3.753072782267262,2.456616194621276,2.810638494635783,5.223850558771976,4.433196851770145,1.0375769447688779,3.3407184668627607,4.8510152909648445,4.723680858368999,4.645867219673136
Norway,2006,1,4.367566188312402,3.2175693934477416,3.842699582554976,2.8892433394571464,2.5539658138632344,5.41593386247142,4.092549840152769,1.426534468167176,1.8618353031619477,2.6574256668295,5.092577343923292,1.9631453742073477
Norway,2006,2,1.4040505246362067,4.9906920077536405,5.21183138567047,5.4448201304604105,3.223600898310101,1.1075645217792807,5.186412928607014,1.964261164770429,2.5312930200514594,4.327874572169531,5.773261139230027,4.044242695193754
Norway,2006,3,2.224488598289013,5.175199644170939,2.8411710988457997,4.266348290179502,5.56654556412518,3.764681890342206,3.3563172917139363,3.9917858272074955,3.842255681720707,2.1635466018070426,1.594932339144637,4.030575659800669
Norway,2006,4,4.200597700207797,2.1436906516686403,4.404436649031905,3.5263172272249053,5.652269289709821,4.9465697086941685,2.607984116237809,2.813931985093581,3.8278676850065994,2.691283255046655,5.503851738543629,2.9772956402040123
Norway,2008,1,4.28523383809445,3.3929552787459256,3.1915863070457515,3.465081965176907,3.776802363487886,4.615514375315279,3.4809853255635916,2.0731869109719523,4.355904492270031,4.262194009485639,2.3254505009718796,3.246136431411644
Norway,2008,2,1.6854620049326658,3.3329121889801976,2.694763710962219,2.4436589069432304,4.573546986606257,1.8836367536900465,5.759110705445024,1.0867947574346508,1.4664548572725662,4.09481122825272,3.4000171122371006,3.3940087503146743
Norway,2008,3,4.677549303147909,5.6084020489651305,3.620650939209764,2.858695040558235,3.09820265846969,3.382660371721887,5.524763591989786,5.59541776145426,4.2081170362082565,1.5224548257310757,2.348972566644816,5.129195997569664
Norway,2008,4,2.400031699873467,1.3652876507735148,4.380493548268114,2.1914834469561946,5.085357440052686,5.534673831315007,2.3969548492680453,1.6262078370728943,5.114091450473739,3.0234769743353542,3.645186695593095,1.9707958958739469
Norway,2010,1,4.503137368498126,4.850042178398359,5.819615166167283,3.6892213418865474,2.206059740531109,1.8053798849991458,2.4746903154514537,4.646123023539164,3.9441715350183078,3.7482420359088677,4.734507752561175,2.751361636565898
Norway,2010,2,5.59302253680564,5.576259541188834,1.8598735205723038,2.2211524855009794,2.673123951575363,1.5489389385557506,4.871932350379946,3.566817736808207,4.574308089612364,2.8061594757132236,3.9694406320630016,3.768888066582388
Norway,2010,3,1.7679831074960846,1.6171912331170035,4.819175961709304,1.8241119173416,5.819594846864984,5.5371667173816475,4.765245029662962,3.452191611377901,4.747089439186838,3.471706182853892,3.175900727663901,2.263248742160923
Norway,2010,4,2.8102205794667663,3.9301741595287867,2.3470549982165188,1.9962327989329174,3.8067665989526693,1.7403847052860566,5.311426348468422,4.005387998237107,5.708086770466403,2.069768850871863,3.681381271423823,1.9384467315831309
Norway,2012,1,3.841433755594914,5.289924626799227,2.574834777476478,4.308255166362436,1.4727835999430816,5.602462702480825,3.55117332994574,1.484655430510104,1.5181471267723952,2.8729278892926384,4.4915242499540575,1.1874517393367774
Norway,2012,2,5.847019070124783,4.227743911553691,3.1762179438990783,1.8412375517985469,5.302555499778385,3.323934190831188,2.459300368559641,5.490507884905402,4.439219199909219,1.184017525067652,2.0493750394403905,3.1275946751308736
